cod.munic;latitude;longitude
3164407;-22.159;-45.754
3164431;-21.072;-42.636
3164472;-19.498;-41.984
3164506;-18.084;-42.571
3164605;-20.276;-45.005
3164704;-20.917;-46.991
3164803;-19.292;-43.174
3164902;-22.218;-44.976
3165008;-20.913;-44.509
3165107;-20.784;-47.098
3165206;-21.722;-44.985
3165305;-21.713;-44.444
3165404;-22.748;-45.743
3165503;-18.784;-42.365
3165537;-20.035;-44.145
3165552;-17.6;-42.159
3165560;-20.109;-42.839
3165578;-22.587;-46.177
3165602;-21.801;-42.946
3165701;-20.912;-43.097
3165800;-22.164;-46.179
3165909;-17.947;-43.225
3166006;-20.794;-43.344
3166105;-18.892;-43.084
3166204;-21.028;-43.583
3166303;-20.474;-42.482
3166402;-21.909;-44.519
3166501;-18.362;-43.17
3166600;-19.438;-45.796
3166709;-17.783;-40.248
3166808;-19.111;-46.69
3166907;-21.548;-46.04
3166956;-15.829;-42.871
3167004;-21.89;-44.51
3167103;-18.605;-43.379
3167202;-19.466;-44.247
3167301;-21.159;-43.215
3167400;-22.029;-45.835
3167509;-21.964;-43.312
3167608;-20.124;-42.001
3167707;-19.235;-42.098
3167806;-22.06;-45.045
3167905;-21.359;-43.248
3168002;-15.808;-42.233
3168051;-19.759;-41.616
3168101;-19.922;-46.823
3168200;-19.888;-46.02
3168309;-19.67;-43.687
3168408;-19.281;-42.007
3168507;-20.651;-42.857
3168606;-17.858;-41.505
3168705;-19.583;-42.644
3168804;-21.11;-44.178
3168903;-19.004;-45.964
3169000;-21.175;-43.018
3169059;-22.371;-46.096
3169109;-22.743;-46.372
3169208;-20.905;-42.023
3169307;-21.697;-45.253
3169356;-18.206;-45.242
3169406;-21.367;-45.513
3169505;-18.979;-41.645
3169604;-18.593;-48.705
3169703;-17.286;-42.73
3169802;-21.876;-45.787
3169901;-21.12;-42.943
3170008;-16.285;-44.778
3170057;-19.635;-42.106
3170107;-19.748;-47.932
3170206;-18.919;-48.277
3170305;-17.256;-40.573
3170404;-16.358;-46.906
3170438;-19.53;-50.336
3170479;-16.064;-46.254
3170503;-20.351;-42.739
3170529;-16.133;-45.742
3170578;-19.608;-42.298
3170602;-20.327;-46.366
3170651;-15.403;-42.308
3170701;-21.551;-45.43
3170750;-18.378;-46.032
3170800;-17.598;-44.731
3170909;-15.701;-44.028
3171006;-17.987;-46.908
3171030;-15.589;-43.603
3171071;-17.399;-42.736
3171105;-19.663;-48.308
3171154;-20.036;-42.267
3171204;-19.692;-43.923
3171303;-20.754;-42.882
3171402;-20.866;-42.244
3171501;-18.592;-41.908
3171600;-16.804;-42.343
3171709;-22.333;-45.092
3171808;-18.823;-42.704
3171907;-18.476;-42.307
3172004;-21.01;-42.841
3172103;-21.771;-42.539
3172202;-22.534;-45.363
3200102;-20.074;-41.124
3200136;-18.983;-40.74
3200169;-18.547;-40.979
3200201;-20.764;-41.533
3200300;-20.635;-40.75
3200359;-19.056;-41.017
3200409;-20.805;-40.645
3200508;-21.154;-41.568
3200607;-19.82;-40.273
3200706;-20.914;-41.198
3200805;-19.519;-41.016
3200904;-18.755;-40.891
3201001;-18.54;-40.296
3201100;-21.114;-41.672
3201159;-20.146;-41.29
3201209;-20.849;-41.113
3201308;-20.264;-40.42
3201407;-20.604;-41.185
3201506;-19.539;-40.631
3201605;-18.593;-39.732
3201704;-20.368;-41.244
3201803;-20.62;-41.686
3201902;-20.363;-40.659
3202009;-20.689;-41.845
3202108;-18.373;-40.831
3202207;-19.933;-40.407
3202256;-19.252;-40.461
3202306;-20.776;-41.679
3202405;-20.658;-40.511
3202454;-20.234;-41.511
3202504;-19.832;-40.37
3202553;-20.541;-41.667
3202603;-20.793;-40.811
3202652;-20.345;-41.641
3202702;-19.802;-40.856
3202801;-21.011;-40.834
3202900;-19.874;-40.875
3203007;-20.346;-41.536
3203056;-18.906;-40.076
3203106;-20.789;-41.395
3203130;-19.758;-40.386
3203163;-19.899;-41.057
3203205;-19.391;-40.072
3203304;-18.863;-41.123
3203320;-21.043;-40.824
3203346;-20.413;-40.683
3203353;-19.413;-40.542
3203403;-21.064;-41.366
3203502;-18.127;-40.363
3203601;-18.093;-40.516
3203700;-20.464;-41.413
3203809;-20.952;-41.346
3203908;-18.711;-40.401
3204005;-19.225;-40.851
3204054;-18.03;-40.151
3204104;-18.412;-40.215
3204203;-20.835;-40.729
3204252;-18.124;-40.541
3204302;-21.099;-41.047
3204351;-19.265;-40.333
3204401;-20.863;-40.936
3204500;-20.101;-40.53
3204559;-20.041;-40.746
3204609;-19.936;-40.6
3204658;-19.144;-40.624
3204708;-19.017;-40.536
3204807;-21.025;-41.654
3204906;-18.716;-39.859
3204955;-19.739;-40.657
3205002;-20.129;-40.308
3205010;-19.197;-40.098
3205036;-20.671;-41.007
3205069;-20.34;-41.135
3205101;-20.39;-40.496
3205150;-18.615;-40.611
3205176;-18.998;-40.389
3205200;-20.33;-40.292
3205309;-20.319;-40.338
3300100;-23.007;-44.318
3300159;-21.621;-42.103
3300209;-22.873;-42.343
3300225;-22.231;-43.106
3300233;-22.747;-41.882
3300258;-22.966;-42.028
3300308;-22.47;-43.826
3300407;-22.544;-44.171
3300456;-22.764;-43.399
3300506;-22.152;-42.419
3300605;-21.134;-41.68
3300704;-22.879;-42.019
3300803;-22.463;-42.653
3300902;-21.575;-41.911
3300936;-22.187;-41.661
3300951;-22.029;-43.205
3301009;-21.754;-41.324
3301108;-21.981;-42.368
3301157;-21.488;-41.616
3301207;-21.934;-42.609
3301306;-22.481;-42.204
3301405;-22.085;-41.868
3301504;-22.029;-42.361
3301603;-22.051;-42.522
3301702;-22.786;-43.312
3301801;-22.55;-43.678
3301850;-22.537;-42.982
3301876;-22.839;-42.229
3301900;-22.744;-42.859
3302007;-22.852;-43.775
3302056;-21.421;-41.691
3302106;-21.679;-42.082
3302205;-21.205;-41.888
3302254;-22.496;-44.563
3302270;-22.643;-43.653
3302304;-21.206;-42.123
3302403;-22.371;-41.787
3302452;-21.984;-42.253
3302502;-22.653;-43.041
3302601;-22.96;-44.041
3302700;-22.919;-42.819
3302809;-22.527;-43.733
3302858;-22.7815;-43.4287
3302908;-22.454;-43.469
3303005;-21.412;-42.197
3303104;-21.042;-41.973
3303203;-22.808;-43.414
3303302;-22.883;-43.104
3303401;-22.282;-42.531
3303500;-22.759;-43.451
3303609;-22.611;-43.709
3303708;-22.162;-43.293
3303807;-23.218;-44.713
3303856;-22.429;-43.419
3303906;-22.505;-43.179
3303955;-22.513;-44.001
3304003;-22.629;-43.898
3304102;-20.963;-42.041
3304110;-22.42;-44.29
3304128;-22.407;-44.258
3304144;-22.716;-43.555
3304151;-22.107;-41.472
3304201;-22.469;-44.447
3304300;-22.708;-42.626
3304409;-22.723;-44.136
3304508;-22.168;-43.586
3304524;-22.527;-41.945
3304557;-22.903;-43.208
3304607;-21.955;-42.008
3304706;-21.539;-42.18
3304755;-21.47;-41.119
3304805;-21.646;-41.747
3304904;-22.827;-43.054
3305000;-21.64;-41.051
3305109;-22.804;-43.372
3305133;-21.358;-41.943
3305158;-22.151;-42.924
3305208;-22.839;-42.103
3305307;-21.957;-42.135
3305406;-21.995;-42.914
3305505;-22.92;-42.51
3305554;-22.744;-43.708
3305604;-22.651;-42.392
3305703;-22.05;-42.675
3305752;-22.73;-42.714
3305802;-22.412;-42.966
3305901;-22.063;-42.066
3306008;-22.117;-43.209
3306107;-22.246;-43.7
3306156;-20.931;-41.869
3306206;-22.404;-43.663
3306305;-22.523;-44.104
3500105;-21.685;-51.073
3500204;-21.235;-49.644
3500303;-22.059;-46.979
3500402;-21.937;-46.717
3500501;-22.476;-46.633
3500550;-22.881;-49.239
3500600;-22.599;-47.876
3500709;-22.469;-48.988
3500758;-23.551;-47.899
3500808;-21.955;-51.413
3500907;-20.524;-49.059
3501004;-21.026;-47.374
3501103;-21.581;-50.164
3501152;-23.535;-47.262
3501202;-20.321;-49.911
3501301;-22.079;-51.472
3501400;-22.089;-49.719
3501509;-22.444;-49.763
3501608;-22.739;-47.331
3501707;-21.724;-48.102
3501806;-20.299;-49.732
3501905;-22.701;-46.764
3502002;-22.126;-47.663
3502101;-20.896;-51.379
3502200;-23.49;-48.413
3502309;-22.789;-48.127
3502408;-22.295;-51.387
3502507;-22.847;-45.23
3502606;-20.449;-50.88
3502705;-24.509;-48.843
3502754;-23.439;-47.061
3502804;-21.209;-50.433
3502903;-23.505;-47.614
3503000;-20.09;-47.786
3503109;-23.134;-49.054
3503158;-22.674;-44.448
3503208;-21.794;-48.176
3503307;-22.357;-47.384
3503356;-21.773;-50.465
3503406;-22.029;-48.911
3503505;-22.58;-44.697
3503604;-22.668;-48.665
3503703;-21.188;-48.787
3503802;-22.573;-47.173
3503901;-23.396;-46.321
3503950;-20.159;-50.733
3504008;-22.662;-50.412
3504107;-23.117;-46.55
3504206;-20.686;-50.555
3504305;-22.147;-49.333
3504404;-21.461;-49.95
3504503;-23.099;-48.926
3504602;-20.918;-49.445
3504701;-21.9;-49.357
3504800;-20.735;-49.584
3504909;-22.684;-44.323
3505005;-23.627;-49.561
3505104;-21.267;-49.949
3505203;-22.074;-48.74
3505302;-22.495;-48.558
3505351;-24.473;-49.025
3505401;-24.756;-48.505
3505500;-20.557;-48.568
3505609;-21.194;-48.164
3505708;-23.511;-46.876
3505807;-21.922;-50.734
3505906;-20.891;-47.585
3506003;-22.315;-49.061
3506102;-20.949;-48.479
3506201;-21.271;-50.812
3506300;-23.013;-49.474
3506359;-23.854;-46.139
3506409;-21.403;-50.471
3506508;-21.289;-50.34
3506607;-23.573;-46.039
3506706;-21.993;-48.391
3506805;-22.136;-48.518
3506904;-23.102;-48.258
3507001;-23.283;-47.672
3507100;-23.135;-46.465
3507159;-24.318;-49.144
3507209;-22.27;-50.534
3507308;-22.193;-48.779
3507407;-21.62;-49.074
3507456;-22.569;-48.971
3507506;-22.886;-48.445
3507605;-22.952;-46.542
3507704;-21.499;-50.316
3507753;-21.166;-50.185
3507803;-20.991;-47.659
3507902;-22.284;-48.127
3508009;-23.798;-48.593
3508108;-21.066;-50.147
3508207;-20.191;-47.708
3508306;-22.456;-49.338
3508405;-23.308;-47.133
3508504;-23.101;-45.707
3508603;-22.665;-45.009
3508702;-21.529;-46.644
3508801;-21.803;-49.61
3508900;-22.012;-51.236
3509007;-23.364;-46.741
3509106;-21.832;-51.998
3509205;-23.356;-46.877
3509254;-24.736;-48.123
3509304;-20.88;-48.809
3509403;-21.275;-47.304
3509452;-23.592;-48.477
3509502;-22.906;-47.061
3509601;-23.206;-46.784
3509700;-22.739;-45.591
3509809;-22.603;-50.003
3509908;-25.015;-47.927
3509957;-22.704;-45.055
3510005;-22.746;-50.387
3510104;-21.325;-48.631
3510153;-23.006;-49.783
3510203;-24.006;-48.349
3510302;-23.471;-47.735
3510401;-22.995;-47.508
3510500;-23.62;-45.413
3510609;-23.523;-46.836
3510708;-20.082;-49.914
3510807;-21.774;-47.086
3510906;-21.283;-47.17
3511003;-20.872;-51.488
3511102;-21.138;-48.973
3511201;-21.049;-49.058
3511300;-20.903;-49.268
3511409;-23.036;-49.166
3511508;-23.165;-47.744
3511607;-23.227;-47.953
3511706;-22.51;-47.778
3511904;-21.56;-50.449
3512001;-20.713;-48.541
3512100;-20.176;-48.689
3512209;-22.33;-47.173
3512308;-23.015;-48.011
3512407;-22.482;-47.457
3512506;-21.352;-50.281
3512605;-23.631;-49.314
3512704;-22.22;-47.626
3512803;-22.646;-47.196
3512902;-20.478;-49.778
3513009;-23.604;-46.919
3513108;-21.34;-47.729
3513207;-20.397;-47.42
3513306;-22.677;-50.794
3513405;-22.576;-44.963
3513504;-23.895;-46.425
3513603;-23.074;-44.96
3513702;-21.904;-47.619
3513801;-23.686;-46.623
3513850;-20.466;-50.606
3513900;-21.661;-46.739
3514007;-21.517;-48.394
3514106;-22.366;-48.38
3514205;-20.123;-50.513
3514304;-22.1;-48.318
3514403;-21.483;-51.533
3514502;-22.414;-49.404
3514601;-21.236;-47.973
3514700;-22.429;-50.201
3514809;-24.52;-48.108
3514908;-23.043;-47.374
3514924;-21.166;-49.112
3514957;-20.983;-48.836
3515004;-23.649;-46.852
3515103;-23.832;-46.811
3515129;-21.833;-51.483
3515152;-22.488;-47.215
3515186;-22.191;-46.741
3515194;-22.692;-49.43
3515202;-20.288;-50.401
3515301;-22.488;-51.66
3515350;-22.561;-52.59
3515400;-23.388;-49.51
3515509;-20.284;-50.246
3515608;-21.264;-48.685
3515657;-22.359;-49.521
3515707;-23.541;-46.369
3515806;-21.676;-51.384
3515905;-20.677;-50.145
3516002;-21.615;-51.174
3516101;-22.903;-50.738
3516200;-20.539;-47.401
3516309;-23.282;-46.745
3516408;-23.322;-46.727
3516507;-21.531;-50.555
3516606;-22.291;-49.553
3516705;-22.211;-49.656
3516804;-20.799;-50.187
3516853;-21.839;-48.495
3516903;-20.648;-50.361
3517000;-21.799;-49.929
3517109;-21.384;-50.211
3517208;-21.622;-49.799
3517307;-21.91;-49.897
3517406;-20.318;-48.311
3517505;-20.795;-49.22
3517604;-24.185;-48.533
3517703;-20.428;-47.824
3517802;-21.028;-51.207
3517901;-20.499;-48.945
3518008;-20.075;-50.339
3518107;-21.895;-49.59
3518206;-21.261;-50.643
3518305;-23.415;-46.035
3518404;-22.816;-45.193
3518503;-23.373;-48.184
3518602;-21.36;-48.228
3518701;-23.993;-46.256
3518800;-23.463;-46.533
3518859;-21.497;-48.038
3518909;-20.65;-50.662
3519006;-22.004;-50.385
3519055;-22.633;-47.056
3519071;-22.858;-47.22
3519105;-21.89;-49.025
3519204;-21.858;-50.689
3519253;-22.871;-49.163
3519303;-21.955;-47.997
3519402;-21.08;-49.241
3519501;-22.818;-50.073
3519600;-21.758;-48.829
3519709;-23.656;-47.223
3519808;-20.342;-49.195
3519907;-22.661;-51.076
3520004;-22.509;-48.558
3520103;-20.038;-47.747
3520202;-23.204;-46.156
3520301;-24.708;-47.555
3520400;-23.778;-45.358
3520426;-24.741;-47.54
3520442;-20.433;-51.343
3520509;-23.09;-47.218
3520608;-22.174;-51.252
3520707;-19.98;-50.29
3520806;-21.77;-50.962
3520905;-23.057;-49.626
3521002;-23.35;-47.689
3521101;-22.436;-47.719
3521150;-20.657;-49.387
3521200;-24.586;-48.593
3521309;-20.438;-48.012
3521408;-22.581;-47.519
3521507;-21.279;-49.409
3521606;-21.571;-51.345
3521705;-23.862;-49.137
3521804;-23.418;-49.091
3521903;-21.318;-49.054
3522000;-21.981;-48.805
3522109;-24.183;-46.789
3522158;-24.64;-48.843
3522208;-23.717;-46.849
3522307;-23.592;-48.053
3522406;-23.982;-48.876
3522505;-23.549;-46.934
3522604;-22.436;-46.822
3522653;-24.574;-49.168
3522703;-21.596;-48.813
3522802;-23.708;-49.49
3522901;-22.233;-48.719
3523008;-20.646;-51.509
3523107;-23.486;-46.348
3523206;-24.115;-49.341
3523305;-24.289;-47.174
3523404;-23.006;-46.839
3523503;-23.102;-48.616
3523602;-22.253;-47.823
3523701;-20.641;-47.219
3523800;-21.737;-46.975
3523909;-23.264;-47.299
3524006;-23.153;-47.058
3524105;-20.339;-47.781
3524204;-20.688;-48.413
3524303;-21.255;-48.322
3524402;-23.305;-45.966
3524501;-20.882;-49.57
3524600;-24.693;-48.002
3524709;-22.706;-46.986
3524808;-20.269;-50.546
3524907;-23.254;-45.688
3525003;-23.528;-46.903
3525102;-21.018;-47.764
3525201;-23.101;-46.728
3525300;-22.296;-48.558
3525409;-20.311;-47.589
3525508;-22.93;-46.276
3525607;-22.25;-50.768
3525706;-21.053;-49.688
3525805;-22.009;-49.787
3525854;-23.087;-47.784
3525904;-23.186;-46.884
3526001;-21.515;-51.434
3526100;-24.321;-47.635
3526209;-23.932;-47.068
3526308;-23.091;-45.19
3526407;-23.05;-47.837
3526506;-21.168;-51.04
3526605;-22.571;-44.902
3526704;-22.186;-47.39
3526803;-22.599;-48.8
3526902;-22.565;-47.402
3527009;-22.523;-46.65
3527108;-21.679;-49.743
3527207;-22.731;-45.125
3527256;-20.967;-50.224
3527306;-23.086;-46.951
3527405;-21.72;-51.019
3527504;-22.431;-49.523
3527603;-21.555;-47.704
3527702;-21.676;-50.327
3527801;-22.415;-49.817
3527900;-22.34;-50.392
3528007;-22.502;-48.711
3528106;-20.806;-49.964
3528205;-20.146;-50.194
3528304;-20.644;-50.226
3528403;-23.546;-47.183
3528502;-23.319;-46.587
3528601;-23.003;-49.322
3528700;-22.108;-51.963
3528809;-22.611;-50.667
3528858;-21.259;-49.129
3528908;-21.799;-51.181
3529005;-22.214;-49.946
3529104;-20.441;-50.823
3529203;-22.146;-51.171
3529302;-21.603;-48.366
3529401;-23.668;-46.461
3529500;-21.167;-49.581
3529609;-20.359;-50.173
3529658;-19.966;-50.638
3529708;-20.179;-48.032
3529807;-22.409;-48.451
3529906;-24.281;-47.46
3530003;-19.979;-50.137
3530102;-21.134;-51.102
3530201;-22.292;-51.906
3530300;-20.819;-49.521
3530409;-20.617;-49.464
3530508;-21.468;-47.005
3530607;-23.523;-46.188
3530706;-22.372;-46.942
3530805;-22.432;-46.958
3530904;-22.929;-47.566
3531001;-20.85;-50.092
3531100;-24.087;-46.629
3531209;-22.682;-46.681
3531308;-21.261;-48.496
3531407;-20.773;-49.714
3531506;-20.907;-48.641
3531605;-21.299;-51.569
3531704;-22.957;-45.84
3531803;-22.947;-47.316
3531902;-20.731;-48.058
3532009;-22.88;-46.792
3532058;-21.508;-48.151
3532108;-20.993;-51.278
3532157;-22.621;-51.237
3532207;-22.407;-51.524
3532306;-23.376;-45.442
3532405;-23.181;-46.395
3532504;-20.846;-49.63
3532603;-20.694;-50.038
3532702;-20.913;-49.778
3532801;-21.016;-49.496
3532827;-24.121;-48.904
3532843;-20.386;-50.949
3532868;-20.763;-50.343
3532900;-21.778;-48.561
3533007;-20.534;-49.314
3533106;-21.334;-51.644
3533205;-21.104;-51.49
3533254;-20.992;-48.919
3533304;-20.856;-50.262
3533403;-22.778;-47.296
3533502;-21.468;-49.221
3533601;-20.73;-47.749
3533700;-22.439;-49.923
3533809;-22.941;-49.342
3533908;-20.737;-48.915
3534005;-20.614;-49.299
3534104;-22.153;-50.091
3534203;-20.182;-49.351
3534302;-20.72;-47.887
3534401;-23.533;-46.792
3534500;-22.318;-50.281
3534609;-21.797;-50.89
3534708;-22.979;-49.871
3534757;-20.001;-50.372
3534807;-21.489;-51.7
3534906;-21.562;-51.261
3535002;-20.39;-49.433
3535101;-21.083;-48.801
3535200;-20.416;-50.762
3535309;-22.789;-50.218
3535408;-21.356;-51.86
3535507;-22.413;-50.576
3535606;-23.386;-45.662
3535705;-21.016;-48.774
3535804;-23.389;-48.723
3535903;-20.103;-50.586
3536000;-21.783;-50.793
3536109;-23.081;-48.374
3536208;-24.715;-47.881
3536257;-20.304;-50.015
3536307;-20.639;-47.282
3536406;-21.318;-51.831
3536505;-22.761;-47.154
3536570;-22.578;-49.403
3536604;-20.031;-49.383
3536703;-22.352;-48.775
3536802;-22.793;-46.443
3536901;-20.248;-50.11
3537008;-20.257;-47.477
3537107;-22.742;-46.901
3537156;-22.815;-50.794
3537206;-24.275;-47.233
3537305;-21.42;-50.078
3537404;-20.638;-51.109
3537503;-23.076;-47.976
3537602;-24.32;-46.998
3537701;-21.592;-50.599
3537800;-23.712;-47.428
3537909;-23.813;-47.716
3538006;-22.924;-45.462
3538105;-21.186;-48.907
3538204;-22.779;-46.591
3538303;-21.868;-51.729
3538501;-22.614;-45.176
3538600;-23.054;-46.358
3538709;-22.725;-47.649
3538808;-23.194;-49.384
3538907;-21.999;-49.457
3539004;-21.091;-48.658
3539103;-23.397;-47.002
3539202;-22.275;-51.5
3539301;-21.996;-47.426
3539400;-22.413;-49.135
3539509;-21.009;-48.222
3539608;-21.034;-49.929
3539707;-22.638;-50.204
3539806;-23.528;-46.345
3539905;-20.785;-49.824
3540002;-22.109;-50.172
3540101;-21.736;-49.367
3540200;-21.023;-48.037
3540259;-20.441;-50.523
3540309;-20.167;-49.703
3540408;-19.954;-50.538
3540507;-23.176;-48.125
3540606;-23.215;-47.524
3540705;-21.854;-47.479
3540754;-22.843;-45.251
3540804;-21.043;-49.377
3540853;-21.851;-51.087
3540903;-21.359;-48.066
3541000;-24.006;-46.403
3541059;-22.808;-48.666
3541109;-22.1;-49.438
3541208;-22.006;-51.553
3541307;-21.763;-52.116
3541406;-22.126;-51.389
3541505;-21.876;-51.844
3541604;-21.537;-49.858
3541653;-23.299;-48.055
3541703;-22.248;-50.698
3541802;-21.799;-50.24
3541901;-22.537;-44.774
3542008;-22.073;-50.308
3542107;-23.012;-47.527
3542206;-22.229;-50.893
3542305;-23.267;-45.537
3542404;-22.221;-51.303
3542503;-21.888;-49.225
3542602;-24.488;-47.844
3542701;-20.603;-47.483
3542800;-24.657;-49.009
3542909;-22.067;-48.176
3543006;-24.221;-48.766
3543105;-20.457;-47.59
3543204;-22.784;-49.934
3543238;-21.837;-51.604
3543253;-24.099;-48.365
3543303;-23.711;-46.413
3543402;-21.178;-47.81
3543501;-23.828;-49.429
3543600;-20.081;-47.421
3543709;-21.587;-48.071
3543808;-21.726;-50.722
3543907;-22.411;-47.561
3544004;-22.843;-47.606
3544103;-23.744;-46.398
3544202;-19.99;-49.681
3544251;-22.58;-53.059
3544301;-22.898;-45.305
3544400;-21.301;-50.727
3544509;-20.179;-51.002
3544608;-21.46;-49.578
3544707;-21.884;-50.956
3544806;-21.341;-49.485
3544905;-20.772;-47.838
3545001;-23.532;-45.846
3545100;-21.624;-50.861
3545159;-22.847;-47.677
3545209;-23.201;-47.287
3545308;-23.649;-47.573
3545407;-22.893;-49.986
3545506;-22.456;-51.763
3545605;-21.243;-48.804
3545704;-20.032;-50.728
3545803;-22.754;-47.414
3546009;-23.397;-45.884
3546108;-20.089;-50.954
3546207;-22.14;-47.452
3546256;-21.291;-47.43
3546306;-21.827;-47.249
3546405;-22.899;-49.633
3546504;-21.463;-48.391
3546603;-20.211;-50.926
3546702;-22.457;-47.53
3546801;-23.316;-46.221
3546900;-21.685;-48.084
3547007;-22.567;-48.161
3547106;-21.351;-51.755
3547205;-20.253;-50.797
3547304;-23.444;-46.918
3547403;-20.143;-50.833
3547502;-21.71;-47.478
3547601;-21.473;-47.363
3547650;-20.245;-50.688
3547700;-21.977;-51.652
3547809;-23.664;-46.538
3547908;-21.087;-47.151
3548005;-22.606;-46.919
3548054;-20.937;-50.496
3548104;-22.116;-46.68
3548203;-22.827;-45.663
3548302;-21.851;-51.392
3548401;-21.638;-50.5
3548500;-23.961;-46.334
3548609;-22.689;-45.731
3548708;-23.694;-46.565
3548807;-23.623;-46.551
3548906;-22.018;-47.891
3549003;-20.359;-50.697
3549102;-21.969;-46.798
3549201;-20.389;-50.378
3549250;-20.513;-50.352
3549300;-21.268;-51.666
3549409;-20.581;-47.855
3549508;-20.593;-47.64
3549607;-22.645;-44.578
3549706;-21.596;-46.889
3549805;-20.82;-49.379
3549904;-23.179;-45.887
3549953;-23.853;-46.943
3550001;-23.222;-45.31
3550100;-22.731;-48.571
3550209;-23.878;-47.997
3550308;-23.548;-46.636
3550407;-22.549;-47.914
3550506;-22.747;-49.74
3550605;-23.529;-47.135
3550704;-23.76;-45.41
3550803;-21.711;-46.821
3550902;-21.479;-47.551
3551009;-23.963;-46.392
3551108;-23.641;-47.825
3551207;-23.273;-49.48
3551306;-20.655;-49.921
3551405;-21.311;-47.566
3551504;-21.211;-47.596
3551603;-22.612;-46.701
3551702;-21.138;-47.99
3551801;-24.388;-47.926
3551900;-20.809;-48.803
3552007;-22.664;-44.853
3552106;-22.591;-46.529
3552205;-23.502;-47.458
3552304;-20.691;-50.924
3552403;-22.822;-47.267
3552502;-23.543;-46.311
3552551;-20.501;-51.025
3552601;-20.964;-49.032
3552700;-21.717;-48.688
3552809;-23.602;-46.753
3552908;-22.39;-51.285
3553005;-23.452;-49.409
3553104;-21.144;-48.513
3553203;-21.124;-48.452
3553302;-21.705;-47.274
3553401;-20.626;-49.649
3553500;-23.964;-47.507
3553609;-21.468;-46.749
3553658;-21.072;-48.41
3553708;-21.406;-48.505
3553807;-23.533;-49.244
3553856;-23.924;-48.693
3553906;-22.303;-51.559
3553955;-22.747;-50.577
3554003;-23.356;-47.857
3554102;-23.026;-45.555
3554201;-23.343;-49.376
3554300;-22.533;-52.168
3554409;-20.789;-48.33
3554508;-23.102;-47.715
3554607;-23.205;-49.607
3554656;-23.244;-48.195
3554706;-22.426;-48.169
3554755;-22.042;-48.336
3554805;-22.958;-45.549
3554904;-20.235;-50.89
3554953;-22.816;-46.694
3555000;-21.935;-50.514
3555109;-21.381;-51.571
3555208;-20.933;-50.108
3555307;-20.052;-50.476
3555356;-21.166;-49.718
3555406;-23.434;-45.071
3555505;-22.527;-49.663
3555604;-20.953;-49.175
3555703;-20.887;-49.897
3555802;-20.246;-50.643
3555901;-21.784;-49.281
3556008;-21.202;-49.29
3556107;-20.422;-50.088
3556206;-22.971;-46.996
3556305;-21.228;-50.868
3556354;-22.889;-46.414
3556404;-21.832;-46.894
3556453;-23.603;-47.026
3556503;-23.211;-46.828
3556602;-22.22;-49.819
3556701;-23.03;-46.975
3556800;-20.873;-48.297
3556909;-21.171;-48.629
3556958;-20.197;-50.484
3557006;-23.547;-47.438
3557105;-20.423;-49.973
3557154;-21.052;-50.051
3557204;-23.039;-49.709
3557303;-22.271;-46.945
4100103;-23.304;-50.313
4100202;-24.657;-48.991
4100301;-25.993;-49.335
4100400;-25.325;-49.31
4100459;-24.798;-52.713
4100509;-23.874;-53.902
4100608;-23.129;-52.319
4100707;-24.028;-53.441
4100806;-22.78;-51.231
4100905;-23.096;-52.788
4101002;-25.915;-53.473
4101051;-24.644;-53.135
4101101;-23.051;-50.229
4101150;-23.195;-51.915
4101200;-25.429;-48.712
4101309;-25.986;-50.197
4101408;-23.551;-51.461
4101507;-23.419;-51.424
4101606;-24.158;-49.827
4101655;-24.316;-51.787
4101705;-23.932;-52.496
4101804;-25.593;-49.41
4101853;-24.386;-51.585
4101903;-23.373;-50.841
4102000;-24.42;-53.521
4102109;-23.233;-51.666
4102208;-23.151;-52.054
4102307;-25.584;-49.636
4102406;-23.11;-50.368
4102505;-24.03;-52.012
4102604;-26.254;-53.633
4102703;-23.115;-50.181
4102752;-25.881;-53.665
4102802;-22.997;-51.191
4102901;-26.161;-51.553
4103008;-24.242;-52.789
4103024;-25.636;-53.212
4103040;-24.869;-51.628
4103057;-25.436;-53.408
4103107;-25.206;-49.115
4103156;-26.193;-53.597
4103206;-23.71;-51.764
4103222;-26.076;-52.834
4103305;-23.941;-51.588
4103354;-24.816;-53.122
4103370;-24.197;-53.525
4103404;-22.793;-51.716
4103453;-24.618;-53.32
4103479;-23.902;-53.513
4103503;-23.65;-51.355
4103602;-23.046;-50.074
4103701;-23.276;-51.278
4103800;-23.583;-51.578
4103909;-24.592;-52.799
4103958;-25.079;-51.827
4104006;-25.306;-49.055
4104055;-25.031;-52.993
4104105;-25.978;-49.683
4104204;-25.459;-49.528
4104253;-25.369;-49.451
4104303;-24.046;-52.383
4104402;-24.567;-51.333
4104428;-25.663;-52.126
4104451;-25.374;-52.126
4104501;-25.672;-53.809
4104600;-25.479;-53.614
4104659;-24.918;-50.097
4104709;-23.425;-49.721
4104808;-24.956;-53.455
4104907;-24.791;-50.012
4105003;-25.203;-53.157
4105102;-22.821;-51.595
4105201;-24.824;-49.261
4105300;-25.147;-53.849
4105409;-25.856;-52.523
4105508;-23.663;-52.605
4105607;-23.38;-52.945
4105706;-26.396;-52.471
4105805;-25.292;-49.224
4105904;-22.838;-51.973
4106001;-23.551;-50.554
4106100;-23.63;-50.169
4106209;-25.676;-49.535
4106308;-24.799;-53.307
